"","rcc","gcc","bcc","brt","max.filtered","date"
"263",0.336868457767449,0.327038879622063,0.336092662610488,402.889270182605,0.329536259487891,2021-12-11
"264",0.344647564222155,0.323770050528403,0.331582385249442,394.833912701707,0.329764295646082,2021-12-12
"265",0.324034073381937,0.326126455024422,0.349839471593641,385.125760146869,0.32822982678526,2021-12-13
"266",0.351825519468807,0.321838090564069,0.326336389967124,335.182782445266,0.328423697136686,2021-12-14
"267",0.353582363395101,0.320807107332544,0.325610529272356,338.696216010035,0.327452233646492,2021-12-15
"268",0.341477134471069,0.322274699272144,0.336248166256787,356.025918634892,0.330416919275059,2021-12-16
"269",0.325639611154606,0.325970463314253,0.348389925531142,354.333186050677,0.33272646161944,2021-12-17
"270",0.316914908711526,0.328499691575913,0.354585399712561,390.891726874288,0.33272646161944,2021-12-18
"271",0.338447829415508,0.322678430440668,0.338873740143824,343.972202909943,0.330881922479097,2021-12-19
"272",0.337459946523926,0.321297107131723,0.341242946344351,334.735073164534,0.328012748966479,2021-12-20
"273",0.338412858847151,0.321518932735473,0.340068208417376,336.635810596485,0.32747979227387,2021-12-21
"274",0.340689908506634,0.321062539623212,0.338247551870154,340.373353610519,0.327199467190787,2021-12-22
"275",0.339671618320557,0.319008580050973,0.34131980162847,348.185252294766,0.325794891412523,2021-12-23
"276",0.348385562525817,0.319194272860129,0.332420164614053,319.249814022045,0.326800221768221,2021-12-24
"277",0.340990071216401,0.321975714493565,0.337034214290034,322.681688931673,0.330174201836732,2021-12-25
"278",0.331353084472776,0.330174201836732,0.338472713690493,413.936342059088,0.331902711791267,2021-12-26
"279",0.356384973998451,0.320286086382289,0.323328939619261,340.721873186379,0.333333333333333,2021-12-27
"280",0.341524489705702,0.329878805647804,0.328596704646493,432.163210971299,0.333333333333333,2021-12-28
"281",0.339389205814125,0.330382181371626,0.330228612814249,442.618910442241,0.333333333333333,2021-12-29
"282",0.342923249532301,0.330017780391772,0.327058970075926,417.515942463274,0.331949425307478,2021-12-30
"283",0.344749412672002,0.321611152723206,0.333639434604793,373.155294068711,0.328907740810842,2021-12-31
"284",0.356339482599523,0.324288869388127,0.31937164801235,413.738525181373,0.326075154794887,2022-03-05
"285",0.35445969226187,0.324017263978609,0.321523043759521,419.970858124499,0.324335049403339,2022-03-06
"286",0.35964048685125,0.323539821922167,0.316819691226583,415.543386980439,0.324054691144182,2022-03-07
"287",0.360043778921104,0.323151169537043,0.316805051541853,410.054860596471,0.324488997912667,2022-03-08
"288",0.356008707607112,0.322678737421737,0.321312554971152,412.103124457948,0.326894338633031,2022-03-09
"289",0.35509239016785,0.326265603755179,0.31864200607697,430.539509951979,0.328389954695667,2022-03-10
"290",0.343549252579065,0.326931821059066,0.329518926361869,446.135993391097,0.329256835880453,2022-03-11
"291",0.340521959600907,0.3285634306822,0.330914609716893,453.272903301933,0.329205188792805,2022-03-12
"292",0.338530588821179,0.327524454553246,0.333944956625576,445.063047305039,0.328542706172883,2022-03-13
"293",0.346041337898765,0.326621188505233,0.327337473596002,438.922599214889,0.327624085126237,2022-03-14
"294",0.345477126089904,0.324646944733726,0.32987592917637,347.7391830722,0.328094877533943,2022-03-15
"295",0.351536321745114,0.327465048050085,0.320998630204801,429.112776777501,0.329053506541742,2022-03-16
"296",0.344185120665565,0.328070822906092,0.327744056428343,444.988485778664,0.329490592686594,2022-03-17
"297",0.345496110699259,0.328060878983545,0.326443010317195,436.780273942911,0.328888847282326,2022-03-18
"298",0.351718752817667,0.326655507480875,0.321625739701458,437.461644540313,0.327568523089665,2022-03-19
"299",0.35348332421971,0.325404812686294,0.321111863093996,432.72840710341,0.326737828368089,2022-03-20
"300",0.353784012028877,0.325511373368211,0.320704614602912,430.672526705415,0.326924080445915,2022-03-21
"301",0.350130778577303,0.325596929453017,0.32427229196968,426.523004107785,0.327172958698432,2022-03-22
"302",0.348833474089006,0.326278309947615,0.324888215963379,423.153385194938,0.327179409530192,2022-03-23
"303",0.348797373842989,0.325902107889766,0.325300518267245,420.101919173655,0.326847808137762,2022-03-24
"304",0.351121589564661,0.325859016764157,0.323019393671182,428.453613178869,0.326462551681292,2022-03-25
"305",0.355542888085121,0.325731875876603,0.318725236038276,429.073751401024,0.326457022966076,2022-03-26
"306",0.353777183785523,0.326116698348119,0.320106117866358,431.885582032478,0.326898662121275,2022-03-27
"307",0.35481593395402,0.326215944954363,0.318968121091617,429.203211582501,0.327968982668069,2022-03-28
"308",0.348806633718766,0.327385592651306,0.323807773629928,433.253114794734,0.329162800176864,2022-03-29
"309",0.341846316719197,0.329162800176864,0.328990883103939,431.980785201899,0.329261790047234,2022-03-30
"310",0.339081099471577,0.328973550728442,0.331945349799981,438.684677736776,0.329251667931015,2022-03-31
"311",0.337642188757634,0.328698376878007,0.33365943436436,439.551152497397,0.329173114854771,2022-04-01
"312",0.340377602646929,0.32726918060589,0.332353216747181,452.211198377146,0.328427434801495,2022-04-02
"313",0.33975727504401,0.327185565332739,0.333057159623251,450.311648827214,0.32759555316211,2022-04-03
"314",0.351268470733521,0.326010119923576,0.322721409342903,438.726899755265,0.327081429698235,2022-04-04
"315",0.350116164471404,0.326638522989892,0.323245312538703,443.085390550876,0.327214135252548,2022-04-05
"316",0.347324302732459,0.325881363621378,0.326794333646162,426.87528172583,0.329090165005184,2022-04-06
"317",0.337193884456129,0.328726837900839,0.334079277643033,446.057513382065,0.329636616849418,2022-04-07
"318",0.338060662276755,0.329636616849418,0.332302720873827,434.060031618375,0.329636616849418,2022-04-08
"319",0.34085282531903,0.328315983858466,0.330831190822503,443.284663277327,0.329289198100443,2022-04-09
"320",0.346058262237595,0.326285980856062,0.327655756906343,428.919403280286,0.328070960311055,2022-04-10
